ID,Prix,Quantite,Remise,CA_Brut,CA_Net,TVA
646,89.95,2,0.0,179.9,179.9,35.98
647,90.28,9,0.0,812.52,812.52,162.5
648,138.99,6,0.0,833.94,833.94,166.79
649,468.99,20,0.0,9379.8,9379.8,1875.96
650,251.14,14,20.0,3515.96,2812.77,562.55
651,258.15,8,5.0,2065.2,1961.94,392.39
652,273.34,2,5.0,546.68,519.35,103.87
653,25.3,14,20.0,354.2,283.36,56.67
654,266.89,17,5.0,4537.13,4310.27,862.05
655,55.13,1,0.0,55.13,55.13,11.03
656,312.47,9,15.0,2812.23,2390.4,478.08
657,207.75,13,10.0,2700.75,2430.68,486.14
658,205.69,16,15.0,3291.04,2797.38,559.48
659,383.88,13,0.0,4990.44,4990.44,998.09
660,492.48,6,0.0,2954.88,2954.88,590.98
661,131.34,15,20.0,1970.1,1576.08,315.22
662,266.0,4,20.0,1064.0,851.2,170.24
663,82.93,18,15.0,1492.74,1268.83,253.77
664,233.54,15,5.0,3503.1,3327.94,665.59
665,101.89,9,15.0,917.01,779.46,155.89
666,10.9,14,10.0,152.6,137.34,27.47
667,105.96,6,15.0,635.76,540.4,108.08
668,80.38,19,10.0,1527.22,1374.5,274.9
669,105.18,20,25.0,2103.6,1577.7,315.54
670,21.19,17,10.0,360.23,324.21,64.84
671,332.07,17,15.0,5645.19,4798.41,959.68
672,96.8,11,15.0,1064.8,905.08,181.02
673,248.89,6,25.0,1493.34,1120.0,224.0
674,22.66,18,0.0,407.88,407.88,81.58
675,143.43,9,10.0,1290.87,1161.78,232.36
676,59.47,2,15.0,118.94,101.1,20.22
677,491.29,3,10.0,1473.87,1326.48,265.3
678,125.86,5,25.0,629.3,471.97,94.39
679,43.16,15,0.0,647.4,647.4,129.48
680,392.23,10,10.0,3922.3,3530.07,706.01
681,223.88,4,25.0,895.52,671.64,134.33
682,293.83,17,10.0,4995.11,4495.6,899.12
683,288.29,2,25.0,576.58,432.44,86.49
684,115.91,6,0.0,695.46,695.46,139.09
685,206.9,14,0.0,2896.6,2896.6,579.32
686,385.29,20,10.0,7705.8,6935.22,1387.04
687,242.06,2,10.0,484.12,435.71,87.14
688,250.91,7,15.0,1756.37,1492.91,298.58
689,453.56,16,10.0,7256.96,6531.26,1306.25
690,201.81,17,25.0,3430.77,2573.08,514.62
691,480.94,6,5.0,2885.64,2741.36,548.27
692,362.13,2,20.0,724.26,579.41,115.88
693,63.69,8,0.0,509.52,509.52,101.9
694,429.6,20,20.0,8592.0,6873.6,1374.72
695,493.0,3,15.0,1479.0,1257.15,251.43
696,371.39,9,5.0,3342.51,3175.38,635.08
697,6.65,3,15.0,19.95,16.96,3.39
698,184.02,7,5.0,1288.14,1223.73,244.75
699,397.26,17,5.0,6753.42,6415.75,1283.15
700,356.96,9,10.0,3212.64,2891.38,578.28
701,20.42,12,15.0,245.04,208.28,41.66
702,426.35,1,5.0,426.35,405.03,81.01
703,60.82,6,25.0,364.92,273.69,54.74
704,185.9,6,25.0,1115.4,836.55,167.31
705,72.3,7,20.0,506.1,404.88,80.98
706,458.75,3,10.0,1376.25,1238.62,247.73
707,475.12,18,20.0,8552.16,6841.73,1368.35
708,395.76,20,15.0,7915.2,6727.92,1345.58
709,60.81,20,10.0,1216.2,1094.58,218.92
710,298.66,19,25.0,5674.54,4255.91,851.18
711,398.56,15,20.0,5978.4,4782.72,956.54
712,309.19,1,0.0,309.19,309.19,61.84
713,359.63,8,0.0,2877.04,2877.04,575.41
714,295.94,20,10.0,5918.8,5326.92,1065.38
715,324.39,12,15.0,3892.68,3308.78,661.76
716,269.29,5,0.0,1346.45,1346.45,269.29
717,121.05,5,15.0,605.25,514.46,102.89
718,183.81,16,5.0,2940.96,2793.91,558.78
719,434.4,11,20.0,4778.4,3822.72,764.54
720,469.09,5,20.0,2345.45,1876.36,375.27
721,149.28,19,15.0,2836.32,2410.87,482.17
722,85.99,12,25.0,1031.88,773.91,154.78
723,409.85,17,20.0,6967.45,5573.96,1114.79
724,208.46,10,0.0,2084.6,2084.6,416.92
725,201.25,5,25.0,1006.25,754.69,150.94
726,234.6,16,20.0,3753.6,3002.88,600.58
727,373.37,7,15.0,2613.59,2221.55,444.31
728,335.29,2,5.0,670.58,637.05,127.41
729,432.78,17,0.0,7357.26,7357.26,1471.45
730,487.44,3,25.0,1462.32,1096.74,219.35
731,40.8,16,20.0,652.8,522.24,104.45
732,375.99,15,10.0,5639.85,5075.87,1015.17
733,426.99,2,0.0,853.98,853.98,170.8
734,49.24,15,15.0,738.6,627.81,125.56
735,386.5,9,15.0,3478.5,2956.72,591.35
736,162.12,11,25.0,1783.32,1337.49,267.5
737,194.68,11,20.0,2141.48,1713.18,342.64
738,49.91,9,5.0,449.19,426.73,85.35
739,421.62,19,5.0,8010.78,7610.24,1522.05
740,495.58,9,0.0,4460.22,4460.22,892.04
741,217.33,2,15.0,434.66,369.46,73.89
742,251.43,8,25.0,2011.44,1508.58,301.72
743,121.14,19,15.0,2301.66,1956.41,391.28
744,244.99,12,20.0,2939.88,2351.9,470.38
745,316.18,4,20.0,1264.72,1011.78,202.36
746,101.46,6,20.0,608.76,487.01,97.4
747,237.17,2,25.0,474.34,355.75,71.15
748,82.8,14,20.0,1159.2,927.36,185.47
749,90.98,12,25.0,1091.76,818.82,163.76
750,325.9,13,0.0,4236.7,4236.7,847.34
751,386.47,14,20.0,5410.58,4328.46,865.69
752,92.45,3,10.0,277.35,249.62,49.92
753,254.17,14,0.0,3558.38,3558.38,711.68
754,353.87,6,0.0,2123.22,2123.22,424.64
755,48.69,12,0.0,584.28,584.28,116.86
756,31.83,12,25.0,381.96,286.47,57.29
757,208.14,4,15.0,832.56,707.68,141.54
758,380.62,13,5.0,4948.06,4700.66,940.13
759,232.82,2,5.0,465.64,442.36,88.47
760,340.89,6,5.0,2045.34,1943.07,388.61
761,37.48,11,5.0,412.28,391.67,78.33
762,357.14,20,5.0,7142.8,6785.66,1357.13
763,293.54,3,5.0,880.62,836.59,167.32
764,7.13,10,5.0,71.3,67.73,13.55
765,220.76,6,5.0,1324.56,1258.33,251.67
766,154.97,17,15.0,2634.49,2239.32,447.86
767,451.76,9,25.0,4065.84,3049.38,609.88
768,77.84,7,20.0,544.88,435.9,87.18
769,86.74,6,25.0,520.44,390.33,78.07
770,361.33,12,15.0,4335.96,3685.57,737.11
771,490.16,14,25.0,6862.24,5146.68,1029.34
772,493.53,7,0.0,3454.71,3454.71,690.94
773,31.78,18,20.0,572.04,457.63,91.53
774,357.85,18,25.0,6441.3,4830.98,966.2
775,194.99,1,0.0,194.99,194.99,39.0
776,250.17,16,25.0,4002.72,3002.04,600.41
777,370.09,13,25.0,4811.17,3608.38,721.68
778,224.85,7,15.0,1573.95,1337.86,267.57
779,175.48,9,0.0,1579.32,1579.32,315.86
780,254.59,14,10.0,3564.26,3207.83,641.57
781,304.36,15,0.0,4565.4,4565.4,913.08
782,38.14,19,25.0,724.66,543.5,108.7
783,301.89,3,10.0,905.67,815.1,163.02
784,433.14,16,15.0,6930.24,5890.7,1178.14
785,70.48,6,15.0,422.88,359.45,71.89
786,159.43,20,0.0,3188.6,3188.6,637.72
787,172.12,16,0.0,2753.92,2753.92,550.78
788,119.1,6,0.0,714.6,714.6,142.92
789,314.28,13,15.0,4085.64,3472.79,694.56
790,255.71,4,15.0,1022.84,869.41,173.88
791,218.97,15,0.0,3284.55,3284.55,656.91
792,53.64,14,15.0,750.96,638.32,127.66
793,428.38,11,25.0,4712.18,3534.14,706.83
794,455.14,10,5.0,4551.4,4323.83,864.77
795,93.19,7,0.0,652.33,652.33,130.47
796,463.55,8,15.0,3708.4,3152.14,630.43
797,436.79,15,20.0,6551.85,5241.48,1048.3
798,206.5,4,10.0,826.0,743.4,148.68
799,262.59,19,0.0,4989.21,4989.21,997.84
800,359.94,3,0.0,1079.82,1079.82,215.96
801,58.73,6,20.0,352.38,281.9,56.38
802,93.39,5,10.0,466.95,420.25,84.05
803,70.73,17,0.0,1202.41,1202.41,240.48
804,393.34,1,20.0,393.34,314.67,62.93
805,205.83,17,20.0,3499.11,2799.29,559.86
806,245.52,1,25.0,245.52,184.14,36.83
807,338.9,18,0.0,6100.2,6100.2,1220.04
808,108.98,8,5.0,871.84,828.25,165.65
809,453.45,6,10.0,2720.7,2448.63,489.73
810,127.17,20,0.0,2543.4,2543.4,508.68
811,350.33,13,25.0,4554.29,3415.72,683.14
812,172.77,3,20.0,518.31,414.65,82.93
813,200.26,15,25.0,3003.9,2252.92,450.58
814,50.77,6,20.0,304.62,243.7,48.74
815,410.22,9,0.0,3691.98,3691.98,738.4
816,464.91,9,5.0,4184.19,3974.98,795.0
817,66.72,5,0.0,333.6,333.6,66.72
818,19.87,20,10.0,397.4,357.66,71.53
819,70.69,6,20.0,424.14,339.31,67.86
820,8.57,19,15.0,162.83,138.41,27.68
821,404.99,17,25.0,6884.83,5163.62,1032.72
822,161.66,10,5.0,1616.6,1535.77,307.15
823,29.48,14,10.0,412.72,371.45,74.29
824,170.94,4,20.0,683.76,547.01,109.4
825,352.14,2,25.0,704.28,528.21,105.64
826,92.65,3,20.0,277.95,222.36,44.47
827,269.84,9,25.0,2428.56,1821.42,364.28
828,414.8,5,20.0,2074.0,1659.2,331.84
829,238.42,3,5.0,715.26,679.5,135.9
830,262.53,11,25.0,2887.83,2165.87,433.17
831,255.76,12,20.0,3069.12,2455.3,491.06
832,23.13,1,25.0,23.13,17.35,3.47
833,61.1,17,5.0,1038.7,986.76,197.35
834,36.32,10,15.0,363.2,308.72,61.74
835,435.56,16,25.0,6968.96,5226.72,1045.34
836,25.49,15,5.0,382.35,363.23,72.65
837,253.6,19,5.0,4818.4,4577.48,915.5
838,148.9,7,5.0,1042.3,990.18,198.04
839,80.12,14,10.0,1121.68,1009.51,201.9
840,385.69,7,25.0,2699.83,2024.87,404.97
841,179.2,7,5.0,1254.4,1191.68,238.34
842,480.56,1,5.0,480.56,456.53,91.31
843,404.1,15,25.0,6061.5,4546.12,909.23
844,483.64,4,5.0,1934.56,1837.83,367.57
845,44.87,14,0.0,628.18,628.18,125.64
846,342.11,16,5.0,5473.76,5200.07,1040.01
847,409.78,14,0.0,5736.92,5736.92,1147.38
848,455.91,14,10.0,6382.74,5744.47,1148.89
849,208.99,2,10.0,417.98,376.18,75.24
850,100.17,2,25.0,200.34,150.25,30.05
851,388.95,9,10.0,3500.55,3150.49,630.1
852,421.27,17,15.0,7161.59,6087.35,1217.47
853,316.9,14,5.0,4436.6,4214.77,842.95
854,261.36,1,25.0,261.36,196.02,39.2
855,186.0,8,0.0,1488.0,1488.0,297.6
856,235.79,9,5.0,2122.11,2016.0,403.2
857,75.1,7,10.0,525.7,473.13,94.63
858,12.19,1,5.0,12.19,11.58,2.32
859,174.39,4,20.0,697.56,558.05,111.61
860,160.58,14,20.0,2248.12,1798.5,359.7
861,390.07,19,25.0,7411.33,5558.5,1111.7
862,108.14,10,10.0,1081.4,973.26,194.65
863,439.88,10,20.0,4398.8,3519.04,703.81
864,398.18,5,10.0,1990.9,1791.81,358.36
865,306.14,12,15.0,3673.68,3122.63,624.53
866,30.13,3,25.0,90.39,67.79,13.56
867,435.29,2,0.0,870.58,870.58,174.12
868,194.7,6,10.0,1168.2,1051.38,210.28
869,194.06,8,10.0,1552.48,1397.23,279.45
870,133.71,16,0.0,2139.36,2139.36,427.87
871,457.51,10,25.0,4575.1,3431.33,686.27
872,218.01,4,0.0,872.04,872.04,174.41
873,30.07,18,0.0,541.26,541.26,108.25
874,83.12,4,15.0,332.48,282.61,56.52
875,290.65,15,25.0,4359.75,3269.81,653.96
876,352.69,19,20.0,6701.11,5360.89,1072.18
877,471.5,13,15.0,6129.5,5210.07,1042.02
878,209.03,4,10.0,836.12,752.51,150.5
879,24.3,18,20.0,437.4,349.92,69.98
880,197.44,9,20.0,1776.96,1421.57,284.31
881,332.43,9,5.0,2991.87,2842.28,568.46
882,383.29,4,25.0,1533.16,1149.87,229.97
883,411.92,1,20.0,411.92,329.54,65.91
884,223.58,13,25.0,2906.54,2179.9,435.98
885,424.26,13,0.0,5515.38,5515.38,1103.08
886,482.23,7,5.0,3375.61,3206.83,641.37
887,231.86,9,0.0,2086.74,2086.74,417.35
888,426.35,8,0.0,3410.8,3410.8,682.16
889,412.67,9,25.0,3714.03,2785.52,557.1
890,412.56,20,10.0,8251.2,7426.08,1485.22
891,213.95,9,10.0,1925.55,1732.99,346.6
892,359.73,11,20.0,3957.03,3165.62,633.12
893,85.77,15,15.0,1286.55,1093.57,218.71
894,239.23,8,25.0,1913.84,1435.38,287.08
895,413.83,9,20.0,3724.47,2979.58,595.92
896,367.34,17,0.0,6244.78,6244.78,1248.96
897,121.9,9,15.0,1097.1,932.54,186.51
898,255.29,16,0.0,4084.64,4084.64,816.93
899,335.85,8,15.0,2686.8,2283.78,456.76
900,109.43,3,5.0,328.29,311.88,62.38
901,179.69,18,15.0,3234.42,2749.26,549.85
902,355.98,4,25.0,1423.92,1067.94,213.59
903,243.61,6,5.0,1461.66,1388.58,277.72
904,72.51,20,25.0,1450.2,1087.65,217.53
905,328.29,7,25.0,2298.03,1723.52,344.7
906,437.75,19,0.0,8317.25,8317.25,1663.45
907,167.64,10,15.0,1676.4,1424.94,284.99
908,125.24,10,25.0,1252.4,939.3,187.86
909,88.51,13,25.0,1150.63,862.97,172.59
910,276.73,8,15.0,2213.84,1881.76,376.35
911,25.08,18,20.0,451.44,361.15,72.23
912,347.21,4,5.0,1388.84,1319.4,263.88
913,326.88,19,25.0,6210.72,4658.04,931.61
914,447.65,5,15.0,2238.25,1902.51,380.5
915,94.93,7,15.0,664.51,564.83,112.97
916,416.98,13,25.0,5420.74,4065.55,813.11
917,261.89,10,15.0,2618.9,2226.06,445.21
918,82.07,17,10.0,1395.19,1255.67,251.13
919,473.2,12,0.0,5678.4,5678.4,1135.68
920,285.79,1,5.0,285.79,271.5,54.3
921,330.11,14,15.0,4621.54,3928.31,785.66
922,19.57,14,25.0,273.98,205.49,41.1
923,203.05,13,10.0,2639.65,2375.68,475.14
924,449.29,15,5.0,6739.35,6402.38,1280.48
925,233.65,7,20.0,1635.55,1308.44,261.69
926,259.97,4,20.0,1039.88,831.9,166.38
927,67.62,1,0.0,67.62,67.62,13.52
928,264.21,8,15.0,2113.68,1796.63,359.33
929,165.13,3,15.0,495.39,421.08,84.22
930,191.22,13,15.0,2485.86,2112.98,422.6
931,108.32,10,0.0,1083.2,1083.2,216.64
932,255.58,4,5.0,1022.32,971.2,194.24
933,301.57,8,0.0,2412.56,2412.56,482.51
934,174.96,18,15.0,3149.28,2676.89,535.38
935,175.6,10,15.0,1756.0,1492.6,298.52
936,387.31,6,10.0,2323.86,2091.47,418.29
937,370.33,15,0.0,5554.95,5554.95,1110.99
938,492.13,19,5.0,9350.47,8882.95,1776.59
939,64.48,13,25.0,838.24,628.68,125.74
940,134.83,6,15.0,808.98,687.63,137.53
941,27.39,10,0.0,273.9,273.9,54.78
942,42.07,8,5.0,336.56,319.73,63.95
943,344.32,7,25.0,2410.24,1807.68,361.54
944,71.96,8,25.0,575.68,431.76,86.35
945,32.01,6,5.0,192.06,182.46,36.49
946,417.31,16,20.0,6676.96,5341.57,1068.31
947,152.19,19,0.0,2891.61,2891.61,578.32
948,434.36,3,20.0,1303.08,1042.46,208.49
949,229.51,9,0.0,2065.59,2065.59,413.12
950,167.14,8,0.0,1337.12,1337.12,267.42
951,22.68,6,5.0,136.08,129.28,25.86
952,118.24,7,15.0,827.68,703.53,140.71
953,423.29,19,0.0,8042.51,8042.51,1608.5
954,284.34,12,5.0,3412.08,3241.48,648.3
955,321.43,13,25.0,4178.59,3133.94,626.79
956,138.4,2,15.0,276.8,235.28,47.06
957,238.84,16,5.0,3821.44,3630.37,726.07
958,424.68,2,10.0,849.36,764.42,152.88
959,157.29,6,15.0,943.74,802.18,160.44
960,384.39,3,20.0,1153.17,922.54,184.51
961,77.58,14,25.0,1086.12,814.59,162.92
962,66.63,17,15.0,1132.71,962.8,192.56
963,91.16,12,25.0,1093.92,820.44,164.09
964,74.18,15,5.0,1112.7,1057.07,211.41
965,396.72,17,0.0,6744.24,6744.24,1348.85
966,266.33,4,15.0,1065.32,905.52,181.1
967,58.26,1,15.0,58.26,49.52,9.9
968,341.67,2,15.0,683.34,580.84,116.17
969,344.09,9,15.0,3096.81,2632.29,526.46
970,483.41,12,0.0,5800.92,5800.92,1160.18
971,468.21,6,5.0,2809.26,2668.8,533.76
972,183.19,10,20.0,1831.9,1465.52,293.1
973,77.67,3,20.0,233.01,186.41,37.28
974,261.4,14,5.0,3659.6,3476.62,695.32
975,383.53,1,5.0,383.53,364.35,72.87
976,305.14,13,15.0,3966.82,3371.8,674.36
977,339.23,5,20.0,1696.15,1356.92,271.38
978,399.06,3,10.0,1197.18,1077.46,215.49
979,86.78,19,10.0,1648.82,1483.94,296.79
980,449.81,6,25.0,2698.86,2024.14,404.83
981,267.23,9,5.0,2405.07,2284.82,456.96
982,103.53,10,0.0,1035.3,1035.3,207.06
983,267.73,13,20.0,3480.49,2784.39,556.88
984,387.59,15,5.0,5813.85,5523.16,1104.63
985,123.71,17,20.0,2103.07,1682.46,336.49
986,372.2,8,10.0,2977.6,2679.84,535.97
987,104.31,12,0.0,1251.72,1251.72,250.34
988,225.17,4,10.0,900.68,810.61,162.12
989,362.9,4,25.0,1451.6,1088.7,217.74
990,239.68,6,15.0,1438.08,1222.37,244.47
991,138.88,10,5.0,1388.8,1319.36,263.87
992,187.15,1,10.0,187.15,168.44,33.69
993,201.67,20,25.0,4033.4,3025.05,605.01
994,493.87,9,20.0,4444.83,3555.86,711.17
995,426.36,1,25.0,426.36,319.77,63.95
996,200.48,7,10.0,1403.36,1263.02,252.6
997,88.72,5,20.0,443.6,354.88,70.98
998,121.61,19,20.0,2310.59,1848.47,369.69
999,264.07,12,5.0,3168.84,3010.4,602.08
1000,247.39,11,10.0,2721.29,2449.16,489.83
1001,56.67,12,25.0,680.04,510.03,102.01
1002,165.26,18,5.0,2974.68,2825.95,565.19
1003,422.53,14,5.0,5915.42,5619.65,1123.93
1004,5.77,5,25.0,28.85,21.64,4.33
1005,198.07,12,20.0,2376.84,1901.47,380.29
1006,447.34,18,10.0,8052.12,7246.91,1449.38
1007,213.73,9,25.0,1923.57,1442.68,288.54
1008,241.62,15,20.0,3624.3,2899.44,579.89
1009,394.15,14,25.0,5518.1,4138.57,827.72
1010,466.04,14,10.0,6524.56,5872.1,1174.42
1011,446.15,5,5.0,2230.75,2119.21,423.84
1012,90.37,6,15.0,542.22,460.89,92.18
1013,426.61,16,15.0,6825.76,5801.9,1160.38
1014,207.9,4,0.0,831.6,831.6,166.32
1015,298.74,8,20.0,2389.92,1911.94,382.39
1016,434.03,18,15.0,7812.54,6640.66,1328.13
1017,180.52,4,0.0,722.08,722.08,144.42
1018,448.6,8,5.0,3588.8,3409.36,681.87
1019,442.34,19,0.0,8404.46,8404.46,1680.89
1020,34.18,15,20.0,512.7,410.16,82.03
1021,487.6,20,15.0,9752.0,8289.2,1657.84
1022,439.98,15,10.0,6599.7,5939.73,1187.95
1023,115.02,14,20.0,1610.28,1288.22,257.64
1024,444.34,16,5.0,7109.44,6753.97,1350.79
1025,146.75,12,20.0,1761.0,1408.8,281.76
1026,371.96,1,0.0,371.96,371.96,74.39
1027,200.08,7,5.0,1400.56,1330.53,266.11
1028,77.33,13,25.0,1005.29,753.97,150.79
1029,78.91,20,15.0,1578.2,1341.47,268.29
1030,72.84,19,0.0,1383.96,1383.96,276.79
1031,61.13,15,15.0,916.95,779.41,155.88
1032,429.78,5,5.0,2148.9,2041.45,408.29
1033,192.85,12,5.0,2314.2,2198.49,439.7
1034,33.27,10,0.0,332.7,332.7,66.54
1035,342.98,6,0.0,2057.88,2057.88,411.58
1036,358.48,2,0.0,716.96,716.96,143.39
1037,71.8,16,20.0,1148.8,919.04,183.81
1038,439.67,19,10.0,8353.73,7518.36,1503.67
1039,84.93,16,5.0,1358.88,1290.94,258.19
1040,169.78,20,0.0,3395.6,3395.6,679.12
1041,330.61,9,20.0,2975.49,2380.39,476.08
1042,39.51,20,10.0,790.2,711.18,142.24
1043,36.98,20,20.0,739.6,591.68,118.34
1044,203.49,7,25.0,1424.43,1068.32,213.66
1045,343.71,10,15.0,3437.1,2921.53,584.31
1046,266.41,7,25.0,1864.87,1398.65,279.73
1047,391.76,15,25.0,5876.4,4407.3,881.46
1048,318.1,4,20.0,1272.4,1017.92,203.58
1049,398.19,15,0.0,5972.85,5972.85,1194.57
1050,399.75,12,20.0,4797.0,3837.6,767.52
1051,284.36,16,25.0,4549.76,3412.32,682.46
1052,261.24,18,15.0,4702.32,3996.97,799.39
1053,314.66,15,15.0,4719.9,4011.92,802.38
1054,360.02,9,0.0,3240.18,3240.18,648.04
1055,303.28,9,25.0,2729.52,2047.14,409.43
1056,13.4,16,0.0,214.4,214.4,42.88
1057,263.1,8,25.0,2104.8,1578.6,315.72
1058,114.25,9,5.0,1028.25,976.84,195.37
1059,65.52,20,15.0,1310.4,1113.84,222.77
1060,496.16,19,20.0,9427.04,7541.63,1508.33
1061,442.88,14,10.0,6200.32,5580.29,1116.06
1062,178.31,10,15.0,1783.1,1515.63,303.13
1063,48.08,10,15.0,480.8,408.68,81.74
1064,54.09,5,25.0,270.45,202.84,40.57
1065,276.64,8,10.0,2213.12,1991.81,398.36
1066,362.07,6,20.0,2172.42,1737.94,347.59
1067,426.12,7,10.0,2982.84,2684.56,536.91
1068,240.56,11,25.0,2646.16,1984.62,396.92
1069,280.23,6,5.0,1681.38,1597.31,319.46
1070,370.26,17,10.0,6294.42,5664.98,1133.0
1071,437.04,10,15.0,4370.4,3714.84,742.97
1072,26.23,14,0.0,367.22,367.22,73.44
1073,18.95,14,25.0,265.3,198.98,39.8
1074,357.66,2,5.0,715.32,679.55,135.91
1075,238.81,9,20.0,2149.29,1719.43,343.89
1076,167.88,12,0.0,2014.56,2014.56,402.91
1077,221.36,3,25.0,664.08,498.06,99.61
1078,234.41,4,20.0,937.64,750.11,150.02
1079,59.42,1,5.0,59.42,56.45,11.29
1080,449.36,16,15.0,7189.76,6111.3,1222.26
1081,366.32,9,10.0,3296.88,2967.19,593.44
1082,54.93,11,10.0,604.23,543.81,108.76
1083,381.18,10,5.0,3811.8,3621.21,724.24
1084,60.85,18,15.0,1095.3,931.0,186.2
1085,457.8,18,10.0,8240.4,7416.36,1483.27
1086,165.12,13,20.0,2146.56,1717.25,343.45
1087,482.11,2,20.0,964.22,771.38,154.28
1088,107.4,11,10.0,1181.4,1063.26,212.65
1089,228.96,1,15.0,228.96,194.62,38.92
1090,139.85,18,20.0,2517.3,2013.84,402.77
1091,187.3,2,5.0,374.6,355.87,71.17
1092,391.68,4,5.0,1566.72,1488.38,297.68
1093,216.27,18,20.0,3892.86,3114.29,622.86
1094,398.75,17,10.0,6778.75,6100.88,1220.17
1095,7.53,19,5.0,143.07,135.92,27.18
1096,112.82,17,15.0,1917.94,1630.25,326.05
1097,414.71,5,20.0,2073.55,1658.84,331.77
1098,326.95,7,5.0,2288.65,2174.22,434.84
1099,25.31,3,10.0,75.93,68.34,13.67
1100,180.33,18,25.0,3245.94,2434.45,486.89
1101,237.05,11,5.0,2607.55,2477.17,495.43
1102,116.63,10,0.0,1166.3,1166.3,233.26
1103,214.0,16,5.0,3424.0,3252.8,650.56
1104,401.29,13,5.0,5216.77,4955.93,991.19
1105,299.69,2,0.0,599.38,599.38,119.88
1106,105.48,11,20.0,1160.28,928.22,185.64
1107,96.06,12,20.0,1152.72,922.18,184.44
1108,135.13,19,20.0,2567.47,2053.98,410.8
1109,106.58,12,0.0,1278.96,1278.96,255.79
1110,413.68,6,25.0,2482.08,1861.56,372.31
1111,114.37,5,20.0,571.85,457.48,91.5
1112,346.91,3,20.0,1040.73,832.58,166.52
1113,295.48,10,0.0,2954.8,2954.8,590.96
1114,486.16,9,15.0,4375.44,3719.12,743.82
1115,240.69,8,5.0,1925.52,1829.24,365.85
1116,161.17,2,20.0,322.34,257.87,51.57
1117,98.63,15,15.0,1479.45,1257.53,251.51
1118,82.26,1,20.0,82.26,65.81,13.16
1119,373.37,12,10.0,4480.44,4032.4,806.48
1120,452.22,16,10.0,7235.52,6511.97,1302.39
1121,182.62,15,15.0,2739.3,2328.41,465.68
1122,24.68,14,20.0,345.52,276.42,55.28
1123,316.63,5,25.0,1583.15,1187.36,237.47
1124,263.08,8,15.0,2104.64,1788.94,357.79
1125,359.87,12,25.0,4318.44,3238.83,647.77
1126,155.48,6,25.0,932.88,699.66,139.93
1127,442.7,5,20.0,2213.5,1770.8,354.16
1128,193.19,4,15.0,772.76,656.85,131.37
1129,458.48,7,25.0,3209.36,2407.02,481.4
1130,26.07,8,0.0,208.56,208.56,41.71
1131,191.88,4,10.0,767.52,690.77,138.15
1132,17.11,3,0.0,51.33,51.33,10.27
1133,329.41,10,25.0,3294.1,2470.58,494.12
1134,329.83,2,15.0,659.66,560.71,112.14
1135,451.36,10,15.0,4513.6,3836.56,767.31
1136,432.62,8,0.0,3460.96,3460.96,692.19
1137,270.2,17,15.0,4593.4,3904.39,780.88
1138,436.94,5,10.0,2184.7,1966.23,393.25
1139,384.87,20,25.0,7697.4,5773.05,1154.61
1140,166.89,7,15.0,1168.23,993.0,198.6
1141,308.8,10,5.0,3088.0,2933.6,586.72
1142,456.53,18,20.0,8217.54,6574.03,1314.81
1143,461.87,9,15.0,4156.83,3533.31,706.66
1144,229.68,12,20.0,2756.16,2204.93,440.99
1145,172.86,16,20.0,2765.76,2212.61,442.52
1146,452.99,10,20.0,4529.9,3623.92,724.78
1147,304.44,20,0.0,6088.8,6088.8,1217.76
1148,322.3,10,20.0,3223.0,2578.4,515.68
1149,423.75,11,0.0,4661.25,4661.25,932.25
1150,145.2,17,15.0,2468.4,2098.14,419.63
1151,234.66,10,20.0,2346.6,1877.28,375.46
1152,107.36,3,5.0,322.08,305.98,61.2
1153,227.39,3,10.0,682.17,613.95,122.79
1154,477.2,11,25.0,5249.2,3936.9,787.38
1155,244.78,11,25.0,2692.58,2019.43,403.89
1156,443.43,11,5.0,4877.73,4633.84,926.77
1157,326.57,9,0.0,2939.13,2939.13,587.83
1158,10.09,20,15.0,201.8,171.53,34.31
1159,413.69,8,0.0,3309.52,3309.52,661.9
1160,105.41,4,20.0,421.64,337.31,67.46
1161,144.59,8,10.0,1156.72,1041.05,208.21
1162,75.35,3,10.0,226.05,203.44,40.69
1163,78.04,15,10.0,1170.6,1053.54,210.71
1164,263.4,3,15.0,790.2,671.67,134.33
1165,477.23,11,0.0,5249.53,5249.53,1049.91
1166,296.6,20,25.0,5932.0,4449.0,889.8
1167,93.75,11,0.0,1031.25,1031.25,206.25
1168,256.75,15,10.0,3851.25,3466.12,693.23
1169,462.39,2,15.0,924.78,786.06,157.21
1170,57.43,19,0.0,1091.17,1091.17,218.23
1171,208.4,4,0.0,833.6,833.6,166.72
1172,62.62,19,10.0,1189.78,1070.8,214.16
1173,14.57,8,0.0,116.56,116.56,23.31
1174,423.61,18,5.0,7624.98,7243.73,1448.75
1175,132.47,9,0.0,1192.23,1192.23,238.45
1176,42.51,17,15.0,722.67,614.27,122.85
1177,185.96,19,20.0,3533.24,2826.59,565.32
1178,292.03,19,25.0,5548.57,4161.43,832.29
1179,19.9,3,10.0,59.7,53.73,10.75
1180,72.85,18,15.0,1311.3,1114.61,222.92
1181,382.39,10,25.0,3823.9,2867.92,573.58
1182,30.01,19,20.0,570.19,456.15,91.23
1183,172.16,18,10.0,3098.88,2788.99,557.8
1184,449.64,20,15.0,8992.8,7643.88,1528.78
1185,320.1,15,0.0,4801.5,4801.5,960.3
1186,314.6,11,0.0,3460.6,3460.6,692.12
